Oriol Romeu,30,685670400,1991/09/24,Premier League,2018/2019,Midfielder,Southampton,2140,1110,1030,Spain,31,16,15,1,1,0,0,0,0,0,0,6,3,3,32,16,16,11,0,0.04,0,0.04,0.08,0,2140,1.35,67,69,195,0,0.46,244,371,-1,9
Pierre-Emile Højbjerg,26,807580800,1995/08/05,Premier League,2018/2019,Midfielder,Southampton,2764,1416,1348,Denmark,31,16,15,4,2,2,3,2,1,0,0,4,1,3,52,23,29,10,2,0.23,0.1,0.13,0.13,0.13,691,1.69,53,89,251,921,0.36,136,148,-1,5
Ryan Bertrand,32,618278400,1989/08/05,Premier League,2018/2019,Defender,Southampton,2160,1170,990,England,24,13,11,1,1,0,0,0,0,0,0,6,3,3,36,15,21,8,0,0.04,0,0.04,0.08,0,2160,1.5,60,90,270,0,0.33,245,366,117,13
Sam Gallagher,26,811123200,1995/09/15,Premier League,2018/2019,Forward,Southampton,30,7,23,England,4,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,17
Shane Long,34,538272000,1987/01/22,Premier League,2018/2019,Forward,Southampton,1269,629,640,Republic of Ireland,26,15,11,5,3,2,1,1,0,0,0,5,2,3,20,7,13,3,0,0.43,0.07,0.35,0.43,0.28,254,1.42,63,49,423,1269,0.21,51,182,-1,4
Steven Davis,37,473385600,1985/01/01,Premier League,2018/2019,Midfielder,Southampton,96,6,90,Northern Ireland,3,2,1,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0.94,0.94,0,0,0,0,2.81,32,32,0,96,0,-1,-1,-1,22
Stuart Armstrong,29,701913600,1992/03/30,Premier League,2018/2019,Midfielder,Southampton,1432,469,963,Scotland,29,11,18,3,1,2,2,1,1,0,0,4,1,3,23,8,15,2,0,0.31,0.13,0.19,0.19,0.19,477,1.45,62,49,716,716,0.13,98,114,-1,6
Tyreke Johnson,23,910051200,1998/11/03,Premier League,2018/2019,Defender,Southampton,0,0,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Wesley Hoedt,27,762912000,1994/03/06,Premier League,2018/2019,Defender,Southampton,1170,540,630,Netherlands,13,6,7,0,0,0,0,0,0,0,0,4,2,2,20,5,15,2,0,0,0,0,0,0,0,1.54,59,90,585,0,0.15,374,370,123,27
Yann Valery,22,919641600,1999/02/22,Premier League,2018/2019,Defender,Southampton,1715,1070,645,France,23,13,10,2,1,1,1,1,0,0,0,3,1,2,26,17,9,5,1,0.16,0.05,0.1,0.08,0.14,858,1.36,66,75,343,1715,0.26,162,214,95,7
