Mark Noble,34,547430400,1987/05/08,Premier League,2018/2019,Midfielder,West Ham United,2308,1147,1161,England,31,15,16,5,2,3,5,4,1,4,0,7,4,3,29,12,17,7,1,0.39,0.19,0.19,0.16,0.23,462,1.13,80,74,289,462,0.31,96,70,-1,5
Marko Arnautović,32,608947200,1989/04/19,Premier League,2018/2019,Forward,West Ham United,2000,1083,917,Austria,28,15,13,10,7,3,4,1,3,1,0,5,3,2,31,17,14,3,0,0.63,0.18,0.45,0.58,0.29,200,1.4,65,71,667,500,0.14,26,76,-1,1
Michail Antonio,31,638582400,1990/03/28,Premier League,2018/2019,Midfielder,West Ham United,2099,998,1101,England,33,16,17,6,4,2,4,2,2,0,0,5,3,2,26,10,16,3,0,0.43,0.17,0.26,0.36,0.16,350,1.11,81,64,700,525,0.13,77,85,-1,4
Nathan Holland,23,898214400,1998/06/19,Premier League,2018/2019,Midfielder,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pablo Zabaleta,36,474681600,1985/01/16,Premier League,2018/2019,Defender,West Ham United,2092,1216,876,Argentina,26,14,12,0,0,0,1,1,0,0,0,4,2,2,32,22,10,4,0,0.04,0.04,0,0,0,0,1.38,65,80,523,2092,0.17,370,223,99,23
Pedro Obiang,29,701654400,1992/03/27,Premier League,2018/2019,Midfielder,West Ham United,1121,609,512,Equatorial Guinea,24,13,11,0,0,0,1,0,1,0,0,7,4,3,17,9,8,0,0,0.08,0.08,0,0,0,0,1.36,66,47,0,1121,0,371,168,-1,22
Robert Snodgrass,34,557971200,1987/09/07,Premier League,2018/2019,Midfielder,West Ham United,2222,1108,1114,Scotland,33,16,17,2,1,1,5,4,1,0,0,6,3,3,31,16,15,10,0,0.28,0.2,0.08,0.08,0.08,1111,1.26,72,67,222,444,0.41,188,64,-1,8
Ryan Fredericks,29,718675200,1992/10/10,Premier League,2018/2019,Midfielder,West Ham United,1085,404,681,England,15,5,10,1,1,0,0,0,0,0,0,3,2,1,13,1,12,5,0,0.08,0,0.08,0.22,0,1085,1.08,83,72,217,0,0.41,189,340,-1,11
Samir Nasri,34,551664000,1987/06/26,Premier League,2018/2019,Midfielder,West Ham United,246,102,144,France,5,2,3,0,0,0,2,2,0,0,0,1,1,0,2,1,1,0,0,0.73,0.73,0,0,0,0,0.73,123,49,0,123,0,-1,-1,-1,15
Łukasz Fabiański,36,482630400,1985/04/18,Premier League,2018/2019,Goalkeeper,West Ham United,3420,1710,1710,Poland,38,19,19,0,0,0,0,0,0,0,0,7,4,3,48,23,25,0,0,0,0,0,0,0,0,1.26,71,90,0,0,0,391,343,81,19
