Lucas Rodrigues Moura da Silva,29,713664000,1992/08/13,Premier League,2018/2019,Midfielder,Tottenham Hotspur,2127,1040,1087,Brazil,32,15,17,10,6,4,0,0,0,0,0,12,7,5,16,9,7,3,0,0.42,0,0.42,0.52,0.33,213,0.68,133,66,709,0,0.13,30,279,-1,3
Luke Amos,24,856656000,1997/02/23,Premier League,2018/2019,Midfielder,Tottenham Hotspur,2,0,2,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,23
Michel Vorm,38,435456000,1983/10/20,Premier League,2018/2019,Goalkeeper,Tottenham Hotspur,180,90,90,Netherlands,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,22
Moussa Dembele,34,553392000,1987/07/16,Premier League,2018/2019,Midfielder,Tottenham Hotspur,516,161,355,Belgium,10,3,7,0,0,0,0,0,0,0,0,3,0,3,5,3,2,1,0,0,0,0,0,0,0,0.87,103,52,516,0,0.17,355,277,-1,24
Moussa Sissoko,32,619228800,1989/08/16,Premier League,2018/2019,Midfielder,Tottenham Hotspur,2336,1187,1149,France,29,15,14,0,0,0,3,2,1,0,0,11,6,5,26,10,16,2,0,0.12,0.12,0,0,0,0,1,90,81,1168,779,0.08,354,131,-1,25
Oliver Skipp,21,969062400,2000/09/16,Premier League,2018/2019,Midfielder,Tottenham Hotspur,216,191,25,England,8,6,2,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,-1,-1,-1,16
Paulo Dino Gazzaniga,30,694310400,1992/01/02,Premier League,2018/2019,Goalkeeper,Tottenham Hotspur,270,0,270,Argentina,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.33,270,90,0,0,0,-1,-1,-1,15
Serge Aurier,29,725155200,1992/12/24,Premier League,2018/2019,Defender,Tottenham Hotspur,564,136,428,Côte d'Ivoire,8,2,6,0,0,0,2,0,2,0,0,3,0,3,9,2,7,1,0,0.32,0.32,0,0,0,0,1.44,63,71,564,282,0.16,351,15,108,27
Timothy Eyoma,21,949104000,2000/01/29,Premier League,2018/2019,Defender,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Toby Alderweireld,32,604800000,1989/03/02,Premier League,2018/2019,Defender,Tottenham Hotspur,2924,1549,1375,Belgium,34,18,16,0,0,0,0,0,0,0,0,12,6,6,28,15,13,3,0,0,0,0,0,0,0,0.86,104,86,975,0,0.09,356,275,20,20
Victor Wanyama,30,677808000,1991/06/25,Premier League,2018/2019,Midfielder,Tottenham Hotspur,509,302,207,Kenya,13,9,4,1,1,0,0,0,0,0,0,6,4,2,3,3,0,2,0,0.18,0,0.18,0.3,0,509,0.53,170,39,255,0,0.35,106,266,-1,11
Vincent Janssen,27,771638400,1994/06/15,Premier League,2018/2019,Forward,Tottenham Hotspur,36,36,0,Netherlands,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,28
