Mesut Özil,33,592876800,1988/10/15,Premier League,2018/2019,Midfielder,Arsenal,1741,1139,602,Germany,24,14,10,5,4,1,2,2,0,0,0,6,5,1,23,11,12,2,0,0.36,0.1,0.26,0.32,0.15,348,1.19,76,73,871,871,0.1,73,151,-1,4
Mohamed Elneny,29,710812800,1992/07/11,Premier League,2018/2019,Midfielder,Arsenal,381,214,167,Egypt,8,5,3,0,0,0,0,0,0,0,0,2,2,0,4,2,2,0,0,0,0,0,0,0,0,0.94,95,48,0,0,0,388,409,-1,21
Nacho Monreal,35,509760000,1986/02/26,Premier League,2018/2019,Defender,Arsenal,1861,781,1080,Spain,22,10,12,1,1,0,3,0,3,0,0,6,5,1,21,3,18,5,0,0.19,0.15,0.05,0.12,0,1861,1.02,89,85,372,620,0.24,222,98,37,11
Petr Čech,39,390700800,1982/05/20,Premier League,2018/2019,Goalkeeper,Arsenal,585,315,270,Czech Republic,7,4,3,0,0,0,0,0,0,0,0,2,2,0,8,3,5,0,0,0,0,0,0,0,0,1.23,73,84,0,0,0,384,377,71,20
Pierre-Emerick Aubameyang,32,614131200,1989/06/18,Premier League,2018/2019,Forward,Arsenal,2731,1418,1313,Gabon,36,19,17,22,13,9,5,4,1,4,1,8,7,1,40,14,26,0,0,0.89,0.16,0.73,0.83,0.62,124,1.32,68,76,0,546,0,3,88,-1,1
Rob Holding,26,811555200,1995/09/20,Premier League,2018/2019,Defender,Arsenal,807,501,306,England,10,6,4,0,0,0,0,0,0,0,0,2,2,0,10,5,5,1,0,0,0,0,0,0,0,1.12,81,81,807,0,0.11,389,411,47,24
Sead Kolašinac,28,740534400,1993/06/20,Premier League,2018/2019,Defender,Arsenal,1891,1127,764,Bosnia and Herzegovina,24,14,10,0,0,0,5,3,2,0,0,5,5,0,26,10,16,5,0,0.24,0.24,0,0,0,0,1.24,73,79,378,378,0.24,285,45,75,22
Shkodran Mustafi,29,703468800,1992/04/17,Premier League,2018/2019,Defender,Arsenal,2617,1263,1354,Germany,31,15,16,2,0,2,0,0,0,0,0,6,5,1,36,12,24,9,0,0.07,0,0.07,0,0.13,1309,1.24,73,84,291,0,0.31,201,378,74,9
Sokratis Papastathopoulos,33,581817600,1988/06/09,Premier League,2018/2019,Defender,Arsenal,2199,1119,1080,Greece,25,13,12,1,0,1,2,2,0,0,0,6,6,0,31,9,22,12,0,0.12,0.08,0.04,0,0.08,2199,1.27,71,88,183,1100,0.49,234,173,82,12
Stephan Lichtsteiner,37,443059200,1984/01/16,Premier League,2018/2019,Defender,Arsenal,940,408,532,Switzerland,14,7,7,0,0,0,0,0,0,0,0,2,2,0,18,4,14,3,0,0,0,0,0,0,0,1.72,52,67,313,0,0.29,387,407,147,25
Zechariah Medley,21,962928000,2000/07/07,Premier League,2018/2019,Defender,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
