Juninho Bacuna,24,870912000,1997/08/07,Premier League,2018/2019,Midfielder,Huddersfield Town,1414,722,692,Netherlands,21,11,10,1,0,1,0,0,0,0,0,2,2,0,36,15,21,4,0,0.06,0,0.06,0,0.13,1414,2.29,39,67,354,0,0.25,205,325,-1,7
Karlan Ahearne-Grant,24,882489600,1997/12/19,Premier League,2018/2019,Forward,Huddersfield Town,874,331,543,England,13,6,7,4,2,2,0,0,0,0,0,1,1,0,22,7,15,0,0,0.41,0,0.41,0.54,0.33,219,2.27,40,67,0,0,0,31,308,-1,1
Laurent Depoitre,33,597456000,1988/12/07,Premier League,2018/2019,Forward,Huddersfield Town,1059,446,613,Belgium,23,12,11,0,0,0,1,0,1,0,0,3,2,1,22,6,16,1,0,0.08,0.08,0,0,0,0,1.87,48,46,1059,1059,0.08,331,169,-1,27
Mathias Jattah-Njie Jørgensen,31,640828800,1990/04/23,Premier League,2018/2019,Defender,Huddersfield Town,2148,1248,900,Denmark,24,14,10,3,1,2,1,0,1,0,0,3,2,1,37,21,16,6,0,0.17,0.04,0.13,0.07,0.2,716,1.55,58,90,358,2148,0.25,129,235,125,2
Matty Daly,20,984182400,2001/03/10,Premier League,2018/2019,Midfielder,Huddersfield Town,73,49,24,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.23,73,37,0,0,0,-1,-1,-1,18
Philip Billing,25,834451200,1996/06/11,Premier League,2018/2019,Midfielder,Huddersfield Town,2192,1106,1086,Denmark,27,13,14,2,1,1,0,0,0,0,0,5,3,2,41,17,24,7,0,0.08,0,0.08,0.08,0.08,1096,1.68,53,81,313,0,0.29,185,372,-1,4
Rajiv van La Parra,30,675993600,1991/06/04,Premier League,2018/2019,Midfielder,Huddersfield Town,407,168,239,Netherlands,5,2,3,0,0,0,0,0,0,0,0,1,1,0,6,1,5,0,0,0,0,0,0,0,0,1.33,68,81,0,0,0,335,396,-1,23
Ramadan Sobhi,24,853977600,1997/01/23,Premier League,2018/2019,Forward,Huddersfield Town,75,30,45,Egypt,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.2,75,19,0,0,0,-1,-1,-1,20
Ryan Schofield,22,944870400,1999/12/11,Premier League,2018/2019,Goalkeeper,Huddersfield Town,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Steve Mounié,27,780796800,1994/09/29,Premier League,2018/2019,Forward,Huddersfield Town,1777,1009,768,Benin,31,16,15,2,2,0,3,1,2,0,0,5,3,2,34,15,19,2,1,0.25,0.15,0.1,0.18,0,889,1.72,52,57,592,592,0.15,168,90,-1,6
Terence Kongolo,27,761184000,1994/02/14,Premier League,2018/2019,Defender,Huddersfield Town,2722,1405,1317,Netherlands,32,17,15,1,0,1,1,0,1,0,0,4,3,1,62,27,35,4,0,0.07,0.03,0.03,0,0.07,2722,2.05,44,85,681,2722,0.13,261,236,165,10
Tom Smith,29,703209600,1992/04/14,Premier League,2018/2019,Defender,Huddersfield Town,1141,431,710,England,15,6,9,0,0,0,0,0,0,0,0,1,0,1,34,12,22,3,1,0,0,0,0,0,0,2.68,34,76,285,0,0.32,334,360,173,24
