Martin Dúbravka,32,600825600,1989/01/15,Premier League,2018/2019,Goalkeeper,Newcastle United,3420,1710,1710,Slovakia,38,19,19,0,0,0,0,0,0,0,0,11,5,6,44,23,21,1,0,0,0,0,0,0,0,1.16,78,90,3420,0,0.03,345,317,58,18
Matt Ritchie,32,621388800,1989/09/10,Premier League,2018/2019,Midfielder,Newcastle United,2940,1557,1383,Scotland,36,19,17,2,1,1,8,2,6,1,1,11,5,6,37,21,16,9,0,0.31,0.24,0.06,0.06,0.07,1470,1.13,79,82,327,368,0.28,216,46,-1,6
Miguel Ángel Almirón Rejala,27,760838400,1994/02/10,Premier League,2018/2019,Midfielder,Newcastle United,763,405,358,Paraguay,10,5,5,0,0,0,0,0,0,0,0,3,2,1,10,4,6,0,0,0,0,0,0,0,0,1.18,76,76,0,0,0,282,311,-1,24
Mohamed Diamé,34,550627200,1987/06/14,Premier League,2018/2019,Midfielder,Newcastle United,2165,960,1205,Senegal,29,13,16,0,0,0,0,0,0,0,0,9,3,6,28,13,15,3,0,0,0,0,0,0,0,1.16,77,75,722,0,0.12,348,267,-1,21
Paul Dummett,30,685843200,1991/09/26,Premier League,2018/2019,Defender,Newcastle United,1986,979,1007,Wales,26,13,13,0,0,0,0,0,0,0,0,9,3,6,27,15,12,1,0,0,0,0,0,0,0,1.22,74,76,1986,0,0.05,347,269,69,22
Robert Kenedy Nunes do Nascimento,25,823737600,1996/02/08,Premier League,2018/2019,Midfielder,Newcastle United,1344,611,733,Brazil,25,13,12,1,0,1,1,1,0,0,1,8,3,5,17,9,8,1,0,0.13,0.07,0.07,0,0.12,1344,1.14,79,54,1344,1344,0.07,193,184,-1,9
Rondon,32,621907200,1989/09/16,Premier League,2018/2019,Forward,Newcastle United,2609,1343,1266,Venezuela,32,16,16,11,6,5,7,5,2,0,0,10,5,5,29,14,15,1,0,0.62,0.24,0.38,0.4,0.36,237,1,90,82,2609,373,0.03,40,43,-1,2
Sean Longstaff,24,878169600,1997/10/30,Premier League,2018/2019,Midfielder,Newcastle United,688,355,333,England,9,4,5,1,1,0,0,0,0,0,0,3,3,0,8,1,7,2,0,0.13,0,0.13,0.25,0,688,1.05,86,76,344,0,0.26,135,263,-1,11
Sung-Yeung Ki,32,601603200,1989/01/24,Premier League,2018/2019,Midfielder,Newcastle United,1302,824,478,South Korea,18,10,8,0,0,0,1,1,0,0,0,5,2,3,18,12,6,2,0,0.07,0.07,0,0,0,0,1.24,72,72,651,1302,0.14,349,179,-1,20
Yoshinori Muto,29,711158400,1992/07/15,Premier League,2018/2019,Forward,Newcastle United,516,180,336,Japan,17,8,9,1,0,1,0,0,0,0,0,5,1,4,10,3,7,1,0,0.17,0,0.17,0,0.27,516,1.74,52,30,516,0,0.17,113,290,-1,8
